class,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28
PUSHdown,0.8298800587654114,0.633905827999115,-0.12282763421535492,0.9992443919181824,0.7653719782829285,0.5716394782066345,0.19463138282299042,0.9964378476142883,0.7901437878608704,0.5990270972251892,-0.1646769940853119,0.9998120069503784,0.6487107872962952,0.5385681390762329,0.23782868683338165,0.07471158355474472,0.6846510767936707,0.5348522067070007,-0.2684181332588196,0.9680993556976318,0.6401110291481018,0.6242827773094177,0.1531924307346344,0.10231384634971619,0.7232765555381775,0.6689191460609436,-0.30162957310676575,0.7279534339904785,0.5508300065994263,0.5212825536727905,0.11626534163951874,0.9818406701087952,0.557316780090332,0.5668518543243408,-0.11630921065807343,0.9931576251983643,0.3773186504840851,0.5226186513900757,0.1158985123038292,0.3112487196922302,0.3705024719238281,0.5874877572059631,-0.1205233559012413,0.964004397392273,0.208516925573349,0.5241374373435974,0.14755941927433014,0.554190993309021
PUSHdown,0.8289464116096497,0.6338010430335999,-0.1001121997833252,0.9992323517799377,0.7641404271125793,0.569688081741333,0.19486574828624725,0.9964409470558167,0.790137529373169,0.5992372035980225,-0.156386137008667,0.9998089671134949,0.6479355692863464,0.5379289984703064,0.2370743751525879,0.0756685808300972,0.6844383478164673,0.535103976726532,-0.26506316661834717,0.9678657650947571,0.6409497857093811,0.6237694025039673,0.16628283262252808,0.10275314748287201,0.7232781648635864,0.668552041053772,-0.2945244312286377,0.7251384854316711,0.5499607920646667,0.5210269093513489,0.11473139375448227,0.981680154800415,0.5563141107559204,0.5668729543685913,-0.11474476754665375,0.9931067228317261,0.37665727734565735,0.5225303173065186,0.11564388126134872,0.31365424394607544,0.3694794774055481,0.5874574184417725,-0.11956311762332916,0.9639772176742554,0.20842917263507843,0.5239015817642212,0.146360844373703,0.5548176169395447
PUSHdown,0.8286322355270386,0.6340674757957458,-0.09334243834018707,0.9992051124572754,0.7637307643890381,0.5681926012039185,0.19300121068954468,0.9963974356651306,0.790113091468811,0.5991198420524597,-0.15604016184806824,0.9998016953468323,0.6475974321365356,0.5363187193870544,0.2196519374847412,0.07506071776151657,0.6840379238128662,0.5345191955566406,-0.2650850713253021,0.9674026370048523,0.6410995721817017,0.6235420107841492,0.13696333765983582,0.10230891406536102,0.7232598066329956,0.6685026288032532,-0.28770142793655396,0.7187504768371582,0.5497151017189026,0.5212456583976746,0.11383457481861115,0.981468141078949,0.5560888051986694,0.5669006705284119,-0.1138194352388382,0.9930114150047302,0.3766619563102722,0.523321807384491,0.11557699739933014,0.31414058804512024,0.3695492148399353,0.5873043537139893,-0.11737637221813202,0.9640470743179321,0.20873431861400604,0.5236070156097412,0.1460506021976471,0.5554285049438477
PUSHdown,0.8283309936523438,0.634058952331543,-0.09362047910690308,0.9992011189460754,0.7635866403579712,0.5681168437004089,0.20137616991996765,0.9963576197624207,0.7901197671890259,0.599118173122406,-0.15314731001853943,0.9997999668121338,0.647396981716156,0.5359175801277161,0.22786569595336914,0.0739874541759491,0.6837672591209412,0.5343440771102905,-0.26232680678367615,0.9669253826141357,0.6411784291267395,0.6232908368110657,0.13972343504428864,0.10233541578054428,0.7232308983802795,0.6682448983192444,-0.28398948907852173,0.7160018682479858,0.5497137308120728,0.5217583775520325,0.11385617405176163,0.9814812541007996,0.5561896562576294,0.5674424767494202,-0.11384174972772598,0.9929950833320618,0.37691494822502136,0.5249232649803162,0.1155402809381485,0.31322363018989563,0.3696872889995575,0.5872712731361389,-0.11752164363861084,0.9633014798164368,0.2087506502866745,0.5239132046699524,0.14474597573280334,0.5552293658256531
PUSHdown,0.8280580639839172,0.634049117565155,-0.09277167916297913,0.9991981387138367,0.7631710767745972,0.5680789947509766,0.20133595168590546,0.996314287185669,0.789778470993042,0.5979912877082825,-0.15339809656143188,0.9997992515563965,0.6469188332557678,0.5353062748908997,0.22836549580097198,0.07390329241752625,0.6837526559829712,0.5336673855781555,-0.28262826800346375,0.9673455357551575,0.6387278437614441,0.624656081199646,0.14242103695869446,0.10170157253742218,0.7230299711227417,0.6679885387420654,-0.34499475359916687,0.7180253267288208,0.5493170022964478,0.522157609462738,0.11383162438869476,0.9815377593040466,0.5561541318893433,0.5667585730552673,-0.11380722373723984,0.9930502772331238,0.3772485852241516,0.5273568034172058,0.11516400426626205,0.31533700227737427,0.3713073134422302,0.5871313810348511,-0.11734533309936523,0.9642142653465271,0.2087341845035553,0.5257743000984192,0.1437021791934967,0.5578105449676514
PUSHdown,0.827735424041748,0.6337883472442627,-0.09437628090381622,0.9992130994796753,0.7631171345710754,0.5681592226028442,0.189116969704628,0.9963590502738953,0.789800763130188,0.5974958539009094,-0.148983433842659,0.9998026490211487,0.6462839841842651,0.5351225733757019,0.21836450695991516,0.07619375735521317,0.6833420991897583,0.5335469841957092,-0.26688724756240845,0.9680215120315552,0.6364683508872986,0.6246458888053894,0.14210817217826843,0.10155408829450607,0.723027765750885,0.6679112315177917,-0.330443799495697,0.7191314697265625,0.5493083596229553,0.522620439529419,0.11020716279745102,0.9817259311676025,0.556226372718811,0.5660457015037537,-0.1101589947938919,0.9931340217590332,0.3775699734687805,0.527800977230072,0.10701203346252441,0.31961876153945923,0.37223803997039795,0.5860183835029602,-0.11231180280447006,0.9649336338043213,0.20871326327323914,0.5258745551109314,0.1362166702747345,0.5598265528678894
PUSHdown,0.827442467212677,0.6332759857177734,-0.1025710478425026,0.9992116093635559,0.762750506401062,0.5681183934211731,0.18180765211582184,0.9964011907577515,0.7897247076034546,0.5974443554878235,-0.14952333271503448,0.9998008012771606,0.6461255550384521,0.5336146950721741,0.2134515941143036,0.07723840326070786,0.6829135417938232,0.5334851741790771,-0.2665969431400299,0.9679866433143616,0.6362427473068237,0.6248375773429871,0.136484295129776,0.10239139199256897,0.7229350805282593,0.667995274066925,-0.3227420151233673,0.7172630429267883,0.5492746829986572,0.5230219960212708,0.10975445806980133,0.9817221164703369,0.5562132596969604,0.5658094882965088,-0.10971192270517349,0.9930916428565979,0.37804004549980164,0.5283999443054199,0.10631481558084488,0.3208138644695282,0.3732866942882538,0.5842113494873047,-0.11108706891536713,0.9650187492370605,0.20882129669189453,0.526681661605835,0.13630694150924683,0.5592619180679321
PUSHdown,0.8275585174560547,0.6331282258033752,-0.11214090883731842,0.9992250204086304,0.7631591558456421,0.5689029097557068,0.1805405616760254,0.9964351654052734,0.7898632884025574,0.5973311066627502,-0.15586523711681366,0.9998018145561218,0.6457695364952087,0.5346453785896301,0.21185722947120667,0.07797791808843613,0.6828377842903137,0.5332728624343872,-0.27166712284088135,0.9679327607154846,0.634675145149231,0.6259132623672485,0.13187065720558167,0.10351569205522537,0.7229082584381104,0.6679926514625549,-0.3197643756866455,0.7166390419006348,0.5492379069328308,0.5242390036582947,0.1099303737282753,0.9817225933074951,0.556219220161438,0.5652726292610168,-0.10989025980234146,0.9930720329284668,0.3782014846801758,0.5292490720748901,0.10686349868774414,0.3238280117511749,0.3738204836845398,0.5836623907089233,-0.11090485751628876,0.965337336063385,0.20869021117687225,0.5268521904945374,0.13638654351234436,0.5616917610168457
PUSHdown,0.827560544013977,0.6331402063369751,-0.11140938103199005,0.9992207884788513,0.7626201510429382,0.5689939260482788,0.1814383566379547,0.9964119791984558,0.7896732091903687,0.5973374843597412,-0.15586067736148834,0.9998008012771606,0.6451390981674194,0.5341644287109375,0.21069903671741486,0.0775226503610611,0.6826614737510681,0.5327542424201965,-0.2774415910243988,0.9677586555480957,0.6348735094070435,0.6259027719497681,0.11886175721883774,0.10394032299518585,0.7226176261901855,0.6680147051811218,-0.3344428241252899,0.7166820764541626,0.5492733716964722,0.525195300579071,0.11012096703052521,0.9816495776176453,0.5563694834709167,0.5649672150611877,-0.11007813364267349,0.9930367469787598,0.379295289516449,0.5315897464752197,0.10722827911376953,0.323298841714859,0.3754812777042389,0.5829696655273438,-0.11110478639602661,0.9654402732849121,0.208616703748703,0.5280412435531616,0.13656803965568542,0.5613165497779846
PUSHdown,0.827560544013977,0.6323960423469543,-0.1118735522031784,0.9992169737815857,0.7626922726631165,0.568976640701294,0.18207167088985443,0.9964311718940735,0.7896988391876221,0.5972511768341064,-0.15456856787204742,0.9997991323471069,0.645526647567749,0.5315415263175964,0.21237468719482422,0.07769379764795303,0.6826896667480469,0.5327534079551697,-0.2608411908149719,0.9673775434494019,0.6369220614433289,0.6231492757797241,0.12775751948356628,0.10340680927038193,0.7225688695907593,0.6680217981338501,-0.2847827970981598,0.7114145755767822,0.5494406223297119,0.525550127029419,0.11023630946874619,0.9816282391548157,0.5564042925834656,0.5650069117546082,-0.1101972684264183,0.9929925203323364,0.37943941354751587,0.5325316190719604,0.10648058354854584,0.32503169775009155,0.37543123960494995,0.5829752087593079,-0.11120162904262543,0.9653934240341187,0.20865511894226074,0.5281015634536743,0.1356734335422516,0.5618669390678406
PUSHdown,0.8275624513626099,0.6321345567703247,-0.12768596410751343,0.9992306232452393,0.7630592584609985,0.5691921710968018,0.18309344351291656,0.9964570999145508,0.7897515296936035,0.5974730253219604,-0.1590113341808319,0.9998002052307129,0.6469600796699524,0.5322301983833313,0.21269802749156952,0.07688401639461517,0.6827049851417542,0.5327371954917908,-0.2658468186855316,0.9667783975601196,0.6408619284629822,0.6238395571708679,0.13045500218868256,0.10580769926309586,0.7225792407989502,0.668003261089325,-0.2920592427253723,0.7113904356956482,0.5500295758247375,0.525743842124939,0.11237996816635132,0.9817490577697754,0.5566893815994263,0.5646765232086182,-0.11238173395395279,0.9930002689361572,0.3803858757019043,0.5332129001617432,0.10941971838474274,0.3279508650302887,0.37644603848457336,0.5827944278717041,-0.11222591251134872,0.9656692147254944,0.2094731330871582,0.528396487236023,0.13941286504268646,0.5669848322868347
PUSHdown,0.827549159526825,0.6322110891342163,-0.09617052227258682,0.99920254945755,0.7630621194839478,0.5690497159957886,0.18360701203346252,0.9964547753334045,0.7902001142501831,0.5972392559051514,-0.1479368954896927,0.9997972249984741,0.6469667553901672,0.5297484993934631,0.2132333517074585,0.07733622938394547,0.6827326416969299,0.532627284526825,-0.25796619057655334,0.9669553637504578,0.640799880027771,0.622307538986206,0.13177858293056488,0.10583361983299255,0.7225795984268188,0.6680553555488586,-0.2878836691379547,0.7088367342948914,0.5500583648681641,0.5260193943977356,0.111845001578331,0.9815735816955566,0.5568130016326904,0.5646708011627197,-0.11182333528995514,0.9929604530334473,0.38029447197914124,0.5332709550857544,0.10810546576976776,0.3299880027770996,0.376181423664093,0.5827838778495789,-0.11207230389118195,0.9665112495422363,0.2094612866640091,0.5289353728294373,0.13459482789039612,0.5683466792106628
PUSHdown,0.8277888298034668,0.6322632431983948,-0.1130245178937912,0.9992135763168335,0.7629028558731079,0.5688921809196472,0.18369092047214508,0.9964131116867065,0.7894895076751709,0.5967661142349243,-0.1535368263721466,0.9997979402542114,0.6471749544143677,0.5297867059707642,0.21101824939250946,0.07649613171815872,0.6826999187469482,0.5325305461883545,-0.2579363286495209,0.9667431116104126,0.6402654647827148,0.6184016466140747,0.12143081426620483,0.10541379451751709,0.7225788235664368,0.6679458022117615,-0.2771132290363312,0.7078258991241455,0.5500582456588745,0.5260525345802307,0.1122104674577713,0.9815686941146851,0.5568150281906128,0.5645154118537903,-0.11219309270381927,0.9929507374763489,0.38022294640541077,0.5343142747879028,0.10815252363681793,0.33173704147338867,0.37612321972846985,0.5827905535697937,-0.11210546642541885,0.9670105576515198,0.20951656997203827,0.5300565958023071,0.13521316647529602,0.5705500245094299
PUSHdown,0.8281043171882629,0.6323298215866089,-0.11289926618337631,0.9992180466651917,0.7630184292793274,0.568892776966095,0.18367524445056915,0.9963957667350769,0.7896853685379028,0.5965614914894104,-0.15356065332889557,0.9997989535331726,0.6471959948539734,0.5298141837120056,0.20944209396839142,0.07600723206996918,0.6828070282936096,0.5322809815406799,-0.2585664391517639,0.9667873382568359,0.6398473978042603,0.6179444789886475,0.1199038177728653,0.1047721728682518,0.7224699258804321,0.6679269671440125,-0.27987566590309143,0.7058818340301514,0.5499921441078186,0.5265389084815979,0.11236027628183365,0.9813232421875,0.556766927242279,0.564594566822052,-0.11234210431575775,0.9928928017616272,0.37938860058784485,0.534705400466919,0.10849889367818832,0.33173733949661255,0.3751526474952698,0.5831754207611084,-0.11214803159236908,0.9676158428192139,0.20933766663074493,0.530465304851532,0.135380357503891,0.5703904032707214
PUSHdown,0.8292379379272461,0.63272625207901,-0.09340784698724747,0.9992119073867798,0.7630599737167358,0.568865954875946,0.18764136731624603,0.9964029788970947,0.7898342609405518,0.5965486764907837,-0.14660313725471497,0.9997989535331726,0.6472028493881226,0.5276886224746704,0.20973961055278778,0.07647762447595596,0.6828691363334656,0.5319653153419495,-0.2614856958389282,0.967235267162323,0.641557514667511,0.6180620789527893,0.12519726157188416,0.1037667915225029,0.7227180600166321,0.6679260730743408,-0.30945679545402527,0.7062074542045593,0.5500820875167847,0.5272020697593689,0.11236915737390518,0.9812809228897095,0.5568317770957947,0.5650523900985718,-0.11234837770462036,0.9929220676422119,0.37946486473083496,0.5347976088523865,0.1082259863615036,0.3307698667049408,0.37513497471809387,0.5832024216651917,-0.1122194156050682,0.9684129357337952,0.20924051105976105,0.530448853969574,0.13361594080924988,0.5687694549560547
PUSHdown,0.829295814037323,0.6326825618743896,-0.09446220099925995,0.9992283582687378,0.7632706165313721,0.5686240792274475,0.18282748758792877,0.9964454770088196,0.7898396253585815,0.5956070423126221,-0.1473182886838913,0.9998023509979248,0.6476436853408813,0.5275955200195312,0.19716274738311768,0.0762358009815216,0.6829631924629211,0.5319608449935913,-0.2592735290527344,0.9676702618598938,0.6446436643600464,0.6180533170700073,0.09625318646430969,0.10351753234863281,0.7227191925048828,0.6679134964942932,-0.29440149664878845,0.7067984342575073,0.5501461625099182,0.5272544622421265,0.11221516132354736,0.9812792539596558,0.5568366646766663,0.5649977922439575,-0.11219439655542374,0.9929433465003967,0.37949931621551514,0.5348042249679565,0.10816409438848495,0.33200424909591675,0.3751224875450134,0.5836584568023682,-0.11168329417705536,0.9692832231521606,0.20936115086078644,0.5299573540687561,0.13366733491420746,0.5697611570358276
PUSHdown,0.8292893171310425,0.633485734462738,-0.08550523221492767,0.9992109537124634,0.7632122039794922,0.5681732296943665,0.18211039900779724,0.9965105056762695,0.7902557849884033,0.595181405544281,-0.14665473997592926,0.9997997283935547,0.6475793719291687,0.5257754921913147,0.19825753569602966,0.07838040590286255,0.6834328174591064,0.5319646000862122,-0.26847967505455017,0.9678571820259094,0.6443675756454468,0.6181436777114868,0.09791115671396255,0.1050197184085846,0.7231159806251526,0.6683222651481628,-0.3186478018760681,0.7061707973480225,0.5500348210334778,0.5272170305252075,0.1113787293434143,0.9811952114105225,0.5567270517349243,0.5644069910049438,-0.11130841821432114,0.9929588437080383,0.3794981837272644,0.5347442626953125,0.10804525762796402,0.33211255073547363,0.3748750686645508,0.583669126033783,-0.10965410619974136,0.9703609943389893,0.20935705304145813,0.5289109945297241,0.1330370008945465,0.5692828297615051
PUSHdown,0.8292559385299683,0.6338375210762024,-0.07960490882396698,0.9992109537124634,0.7632102966308594,0.5683983564376831,0.20421457290649414,0.9964704513549805,0.7902061343193054,0.5944624543190002,-0.14674291014671326,0.9998028874397278,0.6475787162780762,0.5266411900520325,0.21149639785289764,0.07712212204933167,0.6832000017166138,0.530876874923706,-0.2841513752937317,0.9685057401657104,0.6442762613296509,0.6192998290061951,0.10690601170063019,0.1058502197265625,0.7231801748275757,0.6683393716812134,-0.3451642692089081,0.7121187448501587,0.5499594211578369,0.5272241830825806,0.11612899601459503,0.9813857674598694,0.5566912889480591,0.56401127576828,-0.11606122553348541,0.9930668473243713,0.3795274794101715,0.5347813963890076,0.11532795429229736,0.33116576075553894,0.3747875392436981,0.5841161012649536,-0.11745794862508774,0.9711730480194092,0.209353968501091,0.5285041928291321,0.1396060436964035,0.5719252824783325
PUSHdown,0.8296313285827637,0.63385409116745,-0.09803981333971024,0.9992108345031738,0.7640115022659302,0.5684180855751038,0.1992814689874649,0.9964187741279602,0.790578305721283,0.5941466093063354,-0.1492813527584076,0.9998029470443726,0.6310049295425415,0.5468301773071289,0.20437665283679962,0.07593093812465668,0.6832209825515747,0.5307632088661194,-0.28083351254463196,0.9683934450149536,0.6441855430603027,0.6191478371620178,0.09374801814556122,0.10563073307275772,0.7233741879463196,0.6683800220489502,-0.33235669136047363,0.7118624448776245,0.5502408742904663,0.5273986458778381,0.11605063825845718,0.9811549186706543,0.5569002032279968,0.5639685392379761,-0.11599303781986237,0.9929903149604797,0.37989526987075806,0.5348833799362183,0.11487458646297455,0.32966336607933044,0.37489771842956543,0.5840052962303162,-0.11716438829898834,0.9713147878646851,0.20905983448028564,0.5288229584693909,0.13966551423072815,0.5707330107688904
PUSHdown,0.8296648263931274,0.6338890790939331,-0.0900580883026123,0.9992054104804993,0.7639790177345276,0.5684067010879517,0.1909063756465912,0.9964581727981567,0.7907356023788452,0.5941298007965088,-0.14922936260700226,0.9998025298118591,0.6393531560897827,0.5358608961105347,0.19874829053878784,0.07731141149997711,0.6836877465248108,0.5307357311248779,-0.2790755033493042,0.9686830639839172,0.644241213798523,0.6191225647926331,0.10011730343103409,0.10655650496482849,0.7233916521072388,0.6683769822120667,-0.3269776701927185,0.7123841047286987,0.5501912832260132,0.52741938829422,0.11480150371789932,0.9811578989028931,0.5566720962524414,0.5636764168739319,-0.114724300801754,0.9930219054222107,0.3799336552619934,0.5348702669143677,0.11366748809814453,0.33134782314300537,0.37492841482162476,0.5830409526824951,-0.11501486599445343,0.9721987247467041,0.20905324816703796,0.5288896560668945,0.13812518119812012,0.5722771286964417
PUSHdown,0.8296632766723633,0.6340085864067078,-0.09701310843229294,0.9991874098777771,0.7638930082321167,0.5684059262275696,0.18558835983276367,0.9964328408241272,0.7904922366142273,0.5939003229141235,-0.14930401742458344,0.9998007416725159,0.6420261859893799,0.5332884192466736,0.20002739131450653,0.07798363268375397,0.6833213567733765,0.5305498838424683,-0.27793481945991516,0.9688514471054077,0.6441734433174133,0.6203442215919495,0.10823339223861694,0.10627345740795135,0.7234120965003967,0.6684730648994446,-0.3278833329677582,0.7131893038749695,0.5501953363418579,0.5274168848991394,0.11396398395299911,0.9807100296020508,0.5566278696060181,0.5632277727127075,-0.11388587951660156,0.9929092526435852,0.3804789185523987,0.5346380472183228,0.11172020435333252,0.32727116346359253,0.37520089745521545,0.5830450654029846,-0.11365876346826553,0.972270667552948,0.20905761420726776,0.5294985175132751,0.13717418909072876,0.5670723915100098
PUSHdown,0.8301123380661011,0.6339825391769409,-0.09921854734420776,0.9991949796676636,0.7638884782791138,0.5684060454368591,0.18758568167686462,0.9964355230331421,0.7904555797576904,0.5936195254325867,-0.15040555596351624,0.9998039603233337,0.6438938975334167,0.5315679311752319,0.20235350728034973,0.07759726792573929,0.6835874319076538,0.5304456949234009,-0.2784488797187805,0.9691047072410583,0.6434928178787231,0.6197327375411987,0.10950012505054474,0.10743582993745804,0.7232246398925781,0.6683430075645447,-0.330935537815094,0.7167120575904846,0.5502497553825378,0.5274300575256348,0.11425866186618805,0.9808463454246521,0.5566727519035339,0.5629187226295471,-0.11419001966714859,0.9929871559143066,0.3812318742275238,0.5349567532539368,0.1119673028588295,0.3245512843132019,0.37565797567367554,0.5829881429672241,-0.11384378373622894,0.9723725914955139,0.20937815308570862,0.5298593640327454,0.13716724514961243,0.5658442378044128
PUSHdown,0.8311098217964172,0.6335552930831909,-0.1059342473745346,0.9992043972015381,0.7644498348236084,0.5684060454368591,0.18708214163780212,0.9964365363121033,0.790503978729248,0.5923722386360168,-0.1520000398159027,0.9998051524162292,0.6465815305709839,0.5315505266189575,0.2004648745059967,0.07705613225698471,0.6835928559303284,0.5303176641464233,-0.2654954195022583,0.9693000316619873,0.6434246301651001,0.6197251081466675,0.09703417122364044,0.10808546841144562,0.7231905460357666,0.6682984828948975,-0.2874845564365387,0.7161269783973694,0.5503504276275635,0.5276250839233398,0.11423848569393158,0.9806059002876282,0.5566769242286682,0.5625966787338257,-0.11417265236377716,0.9928752779960632,0.3815721571445465,0.5350968837738037,0.11176153272390366,0.3235967755317688,0.3760153651237488,0.5826967358589172,-0.11335848271846771,0.9724196791648865,0.209255188703537,0.5317643284797668,0.13707983493804932,0.5626845359802246
PUSHdown,0.8312258720397949,0.6336173415184021,-0.07684691250324249,0.9991831183433533,0.7641500234603882,0.5677803754806519,0.18730206787586212,0.9965410232543945,0.7906812429428101,0.591850221157074,-0.14810748398303986,0.9998047351837158,0.6481226682662964,0.5251064300537109,0.2021726667881012,0.07984117418527603,0.684032142162323,0.5300768613815308,-0.2714661657810211,0.9696863293647766,0.6457391977310181,0.6198301911354065,0.11846718937158585,0.10862685739994049,0.723251223564148,0.6685482263565063,-0.3185388445854187,0.7170078754425049,0.5508227348327637,0.527947723865509,0.11375695466995239,0.9806904792785645,0.5569419860839844,0.562656581401825,-0.11366152763366699,0.9929143190383911,0.38258057832717896,0.5353245139122009,0.11044774949550629,0.3222297132015228,0.3767232298851013,0.5824629664421082,-0.11334560066461563,0.9726144671440125,0.2092486172914505,0.5341578125953674,0.13628962635993958,0.5601680278778076
PUSHdown,0.8312426805496216,0.6334396004676819,-0.07920167595148087,0.9991909861564636,0.7641960382461548,0.5685133337974548,0.18768367171287537,0.9966174364089966,0.7906931638717651,0.5918321013450623,-0.1476113498210907,0.9998071789741516,0.6287592649459839,0.5427165627479553,0.20561082661151886,0.08201655745506287,0.6841107606887817,0.5296101570129395,-0.2704489231109619,0.970320463180542,0.6435555815696716,0.6199226975440979,0.12273173034191132,0.11170630156993866,0.7232016324996948,0.6685873866081238,-0.31858840584754944,0.7217839956283569,0.5511345863342285,0.5279832482337952,0.11374517530202866,0.9806839823722839,0.5571150779724121,0.5620917677879333,-0.11365137994289398,0.9929436445236206,0.3826977610588074,0.5353498458862305,0.10997943580150604,0.31897127628326416,0.3768596053123474,0.582423746585846,-0.11333666741847992,0.9727566242218018,0.2092786729335785,0.5340625047683716,0.1352197378873825,0.5553998947143555
PUSHdown,0.8312243223190308,0.6334317922592163,-0.07101929187774658,0.999200701713562,0.7641737461090088,0.5685113668441772,0.1833219677209854,0.9967557191848755,0.7908928394317627,0.591314971446991,-0.14236560463905334,0.9998121857643127,0.6398393511772156,0.5324856638908386,0.20536163449287415,0.087171271443367,0.6846741437911987,0.5293721556663513,-0.270749032497406,0.9712082147598267,0.6436153650283813,0.6197487711906433,0.13586337864398956,0.11340470612049103,0.7233858704566956,0.6686239242553711,-0.3310801684856415,0.7278833389282227,0.5512540340423584,0.5279560685157776,0.11070232093334198,0.9809888601303101,0.5572091341018677,0.5613513588905334,-0.1105538159608841,0.993090808391571,0.3830282986164093,0.5354018807411194,0.10425299406051636,0.3176965117454529,0.3773829936981201,0.5820547342300415,-0.10944195836782455,0.973167359828949,0.20914241671562195,0.5340169668197632,0.12667302787303925,0.5524137616157532
PUSHdown,0.8312075734138489,0.6325501799583435,-0.07609380781650543,0.9991774559020996,0.7639173269271851,0.5683859586715698,0.18338797986507416,0.9967527985572815,0.7908669710159302,0.5911627411842346,-0.13913433253765106,0.9998103976249695,0.6441253423690796,0.528353750705719,0.2055138647556305,0.08791407197713852,0.6849842667579651,0.5292404890060425,-0.27076125144958496,0.9714063405990601,0.6435939073562622,0.6197408437728882,0.13717666268348694,0.11218981444835663,0.7235537171363831,0.6686185002326965,-0.3332361578941345,0.7291990518569946,0.5513699054718018,0.5280064344406128,0.10986264795064926,0.9807578921318054,0.5572273135185242,0.5613128542900085,-0.10972235351800919,0.9930651783943176,0.3831583857536316,0.5354774594306946,0.1026621013879776,0.31339946389198303,0.37738513946533203,0.5817835927009583,-0.10927460342645645,0.9728931188583374,0.209133580327034,0.5339725017547607,0.12497705221176147,0.5454212427139282
PUSHdown,0.8309265971183777,0.6325510144233704,-0.06952692568302155,0.9991812705993652,0.7639070153236389,0.5682795643806458,0.18356437981128693,0.9968555569648743,0.7909926176071167,0.5908344984054565,-0.13937979936599731,0.9998156428337097,0.6465152502059937,0.524785041809082,0.21216781437397003,0.09141645580530167,0.6852906942367554,0.5290823578834534,-0.28097230195999146,0.9724997282028198,0.6443079113960266,0.6206740736961365,0.15560247004032135,0.11244500428438187,0.7236415147781372,0.6688071489334106,-0.3643198609352112,0.7377457022666931,0.5513869524002075,0.527816891670227,0.1095338836312294,0.98093581199646,0.5571638345718384,0.5608596801757812,-0.10938321053981781,0.9931944608688354,0.3831735849380493,0.5352880954742432,0.10274440050125122,0.3083769977092743,0.3773517310619354,0.5816572904586792,-0.10897816717624664,0.9731016159057617,0.2091369926929474,0.5312365293502808,0.12466628849506378,0.5381775498390198
PUSHdown,0.8308308720588684,0.6325662732124329,-0.06490562856197357,0.999194324016571,0.7631210684776306,0.5677981972694397,0.18395750224590302,0.996974766254425,0.7912567853927612,0.5908395648002625,-0.138480544090271,0.9998213648796082,0.6468530297279358,0.5218983888626099,0.2159840613603592,0.09590691328048706,0.6854571104049683,0.5285895466804504,-0.2829746603965759,0.9734456539154053,0.6450313329696655,0.6210159063339233,0.16318261623382568,0.11317868530750275,0.7236975431442261,0.6689668297767639,-0.36739590764045715,0.7463856935501099,0.5512151718139648,0.5276298522949219,0.10893353074789047,0.9811039566993713,0.5569034218788147,0.5605776906013489,-0.10876429080963135,0.993329644203186,0.38285312056541443,0.5349215269088745,0.10246342420578003,0.30296558141708374,0.3765297532081604,0.5812388062477112,-0.1082342118024826,0.9730477333068848,0.20904608070850372,0.5299105048179626,0.1238875761628151,0.529738187789917
PUSHdown,0.8305303454399109,0.6325250267982483,-0.06629641354084015,0.9992241263389587,0.7630025148391724,0.5677174925804138,0.19369038939476013,0.9971253275871277,0.7913209199905396,0.5903459191322327,-0.1415638029575348,0.9998288750648499,0.6477070450782776,0.5216819047927856,0.22832870483398438,0.10126428306102753,0.6857810616493225,0.5283086895942688,-0.29500487446784973,0.9743762612342834,0.6449859738349915,0.6230798959732056,0.1697257161140442,0.11806032806634903,0.7237026691436768,0.6692318320274353,-0.3878859579563141,0.7561662793159485,0.551149308681488,0.5276591777801514,0.11076700687408447,0.9817472100257874,0.5569040179252625,0.5601221323013306,-0.11059226095676422,0.9935515522956848,0.3825033903121948,0.5367915630340576,0.10315459966659546,0.2992560565471649,0.37657874822616577,0.5803078413009644,-0.10889767110347748,0.9731400012969971,0.20871153473854065,0.5306959748268127,0.12444667518138885,0.5247571468353271
PUSHdown,0.8305115699768066,0.6327124238014221,-0.056263916194438934,0.9992514252662659,0.7615790963172913,0.5673305988311768,0.20329847931861877,0.997271716594696,0.791323184967041,0.5902019143104553,-0.142924502491951,0.9998354911804199,0.647732138633728,0.520074725151062,0.24307748675346375,0.1071854755282402,0.6857167482376099,0.5279224514961243,-0.3083348274230957,0.9751274585723877,0.644396185874939,0.6235240697860718,0.19078445434570312,0.12157247215509415,0.7237638235092163,0.6694021821022034,-0.42000746726989746,0.7670437097549438,0.5510894060134888,0.527670681476593,0.11247631162405014,0.9823931455612183,0.556892991065979,0.5596908330917358,-0.11227373033761978,0.9937875270843506,0.3824949860572815,0.5377241969108582,0.1032874584197998,0.29387030005455017,0.37680894136428833,0.5794496536254883,-0.10929711163043976,0.9729618430137634,0.20813624560832977,0.5312787294387817,0.12441283464431763,0.5174052715301514
